date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-05-06,BA,Candeal,city,472,2,True,8181,2906402,5769.46584,0.0042
2021-05-06,BA,Candeias,city,6184,123,True,87458,2906501,7070.82257,0.0199
2021-05-06,BA,Candiba,city,530,12,True,14368,2906600,3688.75278,0.0226
2021-05-06,BA,Cândido Sales,city,1624,44,True,25053,2906709,6482.25761,0.0271
2021-05-06,BA,Cansanção,city,727,32,True,34882,2906808,2084.16949,0.044
2021-05-06,BA,Canudos,city,494,10,True,16753,2906824,2948.7256,0.0202
2021-05-06,BA,Capela do Alto Alegre,city,761,13,True,11616,2906857,6551.30854,0.0171
2021-05-06,BA,Capim Grosso,city,3194,18,True,30862,2906873,10349.29687,0.0056
2021-05-06,BA,Caraíbas,city,247,2,True,8801,2906899,2806.49926,0.0081
2021-05-06,BA,Caravelas,city,1167,9,True,22093,2906907,5282.21609,0.0077
2021-05-06,BA,Cardeal da Silva,city,262,3,True,9346,2907004,2803.33833,0.0115
2021-05-06,BA,Carinhanha,city,847,15,True,29070,2907103,2913.65669,0.0177
2021-05-06,BA,Casa Nova,city,1852,44,True,72545,2907202,2552.8982,0.0238
2021-05-06,BA,Castro Alves,city,1295,25,True,26318,2907301,4920.58667,0.0193
2021-05-06,BA,Catolândia,city,150,1,True,3599,2907400,4167.8244,0.0067
2021-05-06,BA,Catu,city,4900,70,True,54970,2907509,8913.95307,0.0143
2021-05-06,BA,Caturama,city,193,6,True,9316,2907558,2071.70459,0.0311
2021-05-06,BA,Central,city,333,13,True,17280,2907608,1927.08333,0.039
2021-05-06,BA,Chorrochó,city,168,10,True,11200,2907707,1500.0,0.0595
2021-05-06,BA,Cícero Dantas,city,1404,24,True,32576,2907806,4309.92141,0.0171
2021-05-06,BA,Cipó,city,589,6,True,17352,2907905,3394.42139,0.0102
2021-05-06,BA,Coaraci,city,1681,41,True,16549,2908002,10157.71346,0.0244
2021-05-06,BA,Cocos,city,575,10,True,18807,2908101,3057.37226,0.0174
2021-05-06,BA,Conceição da Feira,city,1229,22,True,22762,2908200,5399.34979,0.0179
2021-05-06,BA,Conceição do Almeida,city,1947,18,True,17165,2908309,11342.84882,0.0092
2021-05-06,BA,Conceição do Coité,city,7239,38,True,67013,2908408,10802.38163,0.0052
2021-05-06,BA,Conceição do Jacuípe,city,2317,23,True,33398,2908507,6937.54117,0.0099
2021-05-06,BA,Conde,city,727,11,True,26035,2908606,2792.39485,0.0151
2021-05-06,BA,Condeúba,city,777,14,True,17178,2908705,4523.22738,0.018
2021-05-06,BA,Contendas do Sincorá,city,208,5,True,4045,2908804,5142.1508,0.024
2021-05-06,BA,Coração de Maria,city,1279,10,True,22495,2908903,5685.70794,0.0078
2021-05-06,BA,Cordeiros,city,616,5,True,8642,2909000,7127.97963,0.0081
2021-05-06,BA,Coribe,city,881,12,True,14149,2909109,6226.58845,0.0136
2021-05-06,BA,Coronel João Sá,city,766,14,True,15717,2909208,4873.70363,0.0183
2021-05-06,BA,Correntina,city,2011,22,True,32191,2909307,6247.0877,0.0109
2021-05-06,BA,Cotegipe,city,430,12,True,13769,2909406,3122.95737,0.0279
2021-05-06,BA,Cravolândia,city,304,1,True,5351,2909505,5681.18109,0.0033
2021-05-06,BA,Crisópolis,city,313,9,True,21163,2909604,1478.99636,0.0288
2021-05-06,BA,Cristópolis,city,618,5,True,13947,2909703,4431.06044,0.0081
2021-05-06,BA,Cruz das Almas,city,3876,46,True,63591,2909802,6095.20215,0.0119
2021-05-06,BA,Curaçá,city,963,22,True,34886,2909901,2760.41965,0.0228
2021-05-06,BA,Dário Meira,city,795,12,True,10525,2910008,7553.44418,0.0151
2021-05-06,BA,Dias d'Ávila,city,4936,131,True,82432,2910057,5987.96584,0.0265
2021-05-06,BA,Dom Basílio,city,764,12,True,12240,2910107,6241.83007,0.0157
2021-05-06,BA,Dom Macedo Costa,city,340,6,True,4065,2910206,8364.08364,0.0176
2021-05-06,BA,Elísio Medrado,city,428,6,True,8126,2910305,5267.04406,0.014
2021-05-06,BA,Encruzilhada,city,579,14,True,16446,2910404,3520.61291,0.0242
2021-05-06,BA,Entre Rios,city,1198,26,True,41901,2910503,2859.12031,0.0217
2021-05-06,BA,Érico Cardoso,city,230,2,True,10560,2900504,2178.0303,0.0087
2021-05-06,BA,Esplanada,city,1490,25,True,37578,2910602,3965.08595,0.0168
2021-05-06,BA,Euclides da Cunha,city,2376,41,True,60858,2910701,3904.17036,0.0173
2021-05-06,BA,Eunápolis,city,9249,144,True,114396,2910727,8085.0729,0.0156
2021-05-06,BA,Fátima,city,824,11,True,17845,2910750,4617.53993,0.0133
2021-05-06,BA,Feira da Mata,city,189,4,True,5661,2910776,3338.63275,0.0212
2021-05-06,BA,Feira de Santana,city,39793,724,True,619609,2910800,6422.27598,0.0182
2021-05-06,BA,Filadélfia,city,944,24,True,16345,2910859,5775.4665,0.0254
2021-05-06,BA,Firmino Alves,city,306,8,True,5629,2910909,5436.1343,0.0261
2021-05-06,BA,Floresta Azul,city,748,18,True,10575,2911006,7073.28605,0.0241
2021-05-06,BA,Formosa do Rio Preto,city,810,17,True,25857,2911105,3132.61399,0.021
2021-05-06,BA,Gandu,city,2451,46,True,32596,2911204,7519.32752,0.0188
2021-05-06,BA,Gavião,city,306,1,True,4440,2911253,6891.89189,0.0033
2021-05-06,BA,Gentio do Ouro,city,314,5,True,11259,2911303,2788.88001,0.0159
2021-05-06,BA,Glória,city,545,16,True,15234,2911402,3577.52396,0.0294
2021-05-06,BA,Gongogi,city,453,8,True,6985,2911501,6485.3257,0.0177
2021-05-06,BA,Governador Mangabeira,city,785,12,True,20762,2911600,3780.94596,0.0153
2021-05-06,BA,Guajeru,city,295,4,True,6646,2911659,4438.76016,0.0136
2021-05-06,BA,Guanambi,city,6657,70,True,84928,2911709,7838.4043,0.0105
2021-05-06,BA,Guaratinga,city,1269,38,True,20700,2911808,6130.43478,0.0299
2021-05-06,BA,Heliópolis,city,572,6,True,12987,2911857,4404.4044,0.0105
2021-05-06,BA,Iaçu,city,1348,27,True,24121,2911907,5588.49136,0.02
2021-05-06,BA,Ibiassucê,city,397,1,True,9031,2912004,4395.96944,0.0025
2021-05-06,BA,Ibicaraí,city,1880,51,True,21378,2912103,8794.08738,0.0271
2021-05-06,BA,Ibicoara,city,578,10,True,19786,2912202,2921.25745,0.0173
2021-05-06,BA,Ibicuí,city,1021,15,True,16230,2912301,6290.81947,0.0147
2021-05-06,BA,Ibipeba,city,911,7,True,18319,2912400,4972.97887,0.0077
2021-05-06,BA,Ibipitanga,city,890,15,True,14947,2912509,5954.37211,0.0169
2021-05-06,BA,Ibiquera,city,110,6,True,4046,2912608,2718.73455,0.0545
2021-05-06,BA,Ibirapitanga,city,1475,31,True,23404,2912707,6302.34148,0.021
2021-05-06,BA,Ibirapuã,city,945,14,True,8690,2912806,10874.56847,0.0148
2021-05-06,BA,Ibirataia,city,2108,33,True,14882,2912905,14164.7628,0.0157
2021-05-06,BA,Ibitiara,city,562,7,True,16403,2913002,3426.20252,0.0125
2021-05-06,BA,Ibititá,city,1330,18,True,17080,2913101,7786.88525,0.0135
2021-05-06,BA,Ibotirama,city,858,25,True,27003,2913200,3177.42473,0.0291
2021-05-06,BA,Ichu,city,344,3,True,6220,2913309,5530.54662,0.0087
2021-05-06,BA,Igaporã,city,421,22,True,15650,2913408,2690.09585,0.0523
2021-05-06,BA,Igrapiúna,city,684,14,True,13091,2913457,5224.96372,0.0205
2021-05-06,BA,Iguaí,city,869,28,True,26963,2913507,3222.93513,0.0322
2021-05-06,BA,Ilhéus,city,17739,435,True,159923,2913606,11092.21313,0.0245
2021-05-06,BA,Importados/Indefinidos,city,11713,177,True,,,,0.0151
2021-05-06,BA,Inhambupe,city,1425,25,True,40333,2913705,3533.08705,0.0175
2021-05-06,BA,Ipecaetá,city,255,10,True,14354,2913804,1776.50829,0.0392
2021-05-06,BA,Ipiaú,city,2995,69,True,45922,2913903,6521.92849,0.023
2021-05-06,BA,Ipirá,city,1761,33,True,59435,2914000,2962.90065,0.0187
2021-05-06,BA,Ipupiara,city,193,3,True,9911,2914109,1947.33125,0.0155
2021-05-06,BA,Irajuba,city,269,1,True,7279,2914208,3695.56258,0.0037
2021-05-06,BA,Iramaia,city,162,8,True,8197,2914307,1976.3328,0.0494
2021-05-06,BA,Iraquara,city,1439,12,True,25478,2914406,5648.01005,0.0083
2021-05-06,BA,Irará,city,1205,18,True,29173,2914505,4130.53166,0.0149
2021-05-06,BA,Irecê,city,7583,99,True,73524,2914604,10313.63908,0.0131
2021-05-06,BA,Itabela,city,1426,51,True,30747,2914653,4637.85085,0.0358
2021-05-06,BA,Itaberaba,city,5719,108,True,64646,2914703,8846.64171,0.0189
2021-05-06,BA,Itabuna,city,29333,550,True,213685,2914802,13727.21529,0.0188
2021-05-06,BA,Itacaré,city,1108,23,True,28684,2914901,3862.78064,0.0208
2021-05-06,BA,Itaeté,city,257,5,True,16110,2915007,1595.28243,0.0195
2021-05-06,BA,Itagi,city,721,17,True,12242,2915106,5889.56053,0.0236
2021-05-06,BA,Itagibá,city,1036,18,True,14452,2915205,7168.55799,0.0174
2021-05-06,BA,Itagimirim,city,549,9,True,6825,2915304,8043.95604,0.0164
2021-05-06,BA,Itaguaçu da Bahia,city,507,3,True,14542,2915353,3486.45303,0.0059
2021-05-06,BA,Itaju do Colônia,city,355,6,True,6596,2915403,5382.04973,0.0169
2021-05-06,BA,Itajuípe,city,2202,50,True,20398,2915502,10795.176,0.0227
2021-05-06,BA,Itamaraju,city,5785,102,True,64455,2915601,8975.25405,0.0176
2021-05-06,BA,Itamari,city,426,7,True,8003,2915700,5323.00387,0.0164
2021-05-06,BA,Itambé,city,1565,18,True,22754,2915809,6877.91158,0.0115
2021-05-06,BA,Itanagra,city,195,4,True,6436,2915908,3029.83219,0.0205
2021-05-06,BA,Itanhém,city,1187,25,True,19316,2916005,6145.16463,0.0211
2021-05-06,BA,Itaparica,city,807,22,True,22337,2916104,3612.83968,0.0273
2021-05-06,BA,Itapé,city,699,23,True,8526,2916203,8198.45179,0.0329
2021-05-06,BA,Itapebi,city,429,18,True,10215,2916302,4199.70631,0.042
2021-05-06,BA,Itapetinga,city,4788,105,True,76795,2916401,6234.78091,0.0219
2021-05-06,BA,Itapicuru,city,1178,16,True,35883,2916500,3282.89162,0.0136
2021-05-06,BA,Itapitanga,city,859,15,True,10298,2916609,8341.42552,0.0175
2021-05-06,BA,Itaquara,city,518,5,True,8347,2916708,6205.82245,0.0097
2021-05-06,BA,Itarantim,city,662,16,True,19843,2916807,3336.18908,0.0242
2021-05-06,BA,Itatim,city,569,21,True,14539,2916856,3913.61167,0.0369
2021-05-06,BA,Itiruçu,city,784,10,True,12528,2916906,6257.98212,0.0128
2021-05-06,BA,Itiúba,city,1341,28,True,36116,2917003,3713.03577,0.0209
2021-05-06,BA,Itororó,city,3032,30,True,20388,2917102,14871.49304,0.0099
2021-05-06,BA,Ituaçu,city,1121,15,True,19030,2917201,5890.6989,0.0134
2021-05-06,BA,Ituberá,city,1408,43,True,28740,2917300,4899.09534,0.0305
2021-05-06,BA,Iuiu,city,388,4,True,11016,2917334,3522.1496,0.0103
2021-05-06,BA,Jaborandi,city,542,7,True,8277,2917359,6548.26628,0.0129
2021-05-06,BA,Jacaraci,city,399,8,True,14850,2917409,2686.86869,0.0201
2021-05-06,BA,Jacobina,city,5530,64,True,80635,2917508,6858.06412,0.0116
2021-05-06,BA,Jaguaquara,city,5477,49,True,54673,2917607,10017.74185,0.0089
2021-05-06,BA,Jaguarari,city,1752,36,True,33746,2917706,5191.72643,0.0205
2021-05-06,BA,Jaguaripe,city,840,14,True,18981,2917805,4425.47811,0.0167
2021-05-06,BA,Jandaíra,city,555,11,True,10726,2917904,5174.34272,0.0198
2021-05-06,BA,Jequié,city,14784,296,True,156126,2918001,9469.27482,0.02
2021-05-06,BA,Jeremoabo,city,1524,34,True,40651,2918100,3748.98526,0.0223
2021-05-06,BA,Jiquiriçá,city,572,14,True,14557,2918209,3929.38105,0.0245
2021-05-06,BA,Jitaúna,city,757,21,True,10808,2918308,7004.07106,0.0277
2021-05-06,BA,João Dourado,city,1292,25,True,25402,2918357,5086.21368,0.0193
2021-05-06,BA,Juazeiro,city,14008,278,True,218162,2918407,6420.91657,0.0198
2021-05-06,BA,Jucuruçu,city,824,8,True,8988,2918456,9167.77926,0.0097
2021-05-06,BA,Jussara,city,507,6,True,15262,2918506,3321.97615,0.0118
2021-05-06,BA,Jussari,city,516,8,True,5768,2918555,8945.90846,0.0155
2021-05-06,BA,Jussiape,city,268,7,True,5976,2918605,4484.60509,0.0261
2021-05-06,BA,Lafaiete Coutinho,city,378,5,True,3693,2918704,10235.58083,0.0132
2021-05-06,BA,Lagoa Real,city,451,7,True,15770,2918753,2859.86049,0.0155
2021-05-06,BA,Laje,city,1121,18,True,24032,2918803,4664.61385,0.0161
2021-05-06,BA,Lajedão,city,339,5,True,3975,2918902,8528.30189,0.0147
2021-05-06,BA,Lajedinho,city,261,1,True,3758,2919009,6945.18361,0.0038
2021-05-06,BA,Lajedo do Tabocal,city,469,6,True,8577,2919058,5468.11239,0.0128
2021-05-06,BA,Lamarão,city,199,4,True,8191,2919108,2429.49579,0.0201
2021-05-06,BA,Lapão,city,1717,25,True,27274,2919157,6295.37288,0.0146
2021-05-06,BA,Lauro de Freitas,city,17999,393,True,201635,2919207,8926.52565,0.0218
2021-05-06,BA,Lençóis,city,823,14,True,11499,2919306,7157.1441,0.017
2021-05-06,BA,Licínio de Almeida,city,220,7,True,12373,2919405,1778.06514,0.0318
2021-05-06,BA,Livramento de Nossa Senhora,city,2209,45,True,46062,2919504,4795.71013,0.0204
2021-05-06,BA,Luís Eduardo Magalhães,city,6724,75,True,90162,2919553,7457.68727,0.0112
2021-05-06,BA,Macajuba,city,354,4,True,11332,2919603,3123.89693,0.0113
2021-05-06,BA,Macarani,city,857,22,True,18909,2919702,4532.23333,0.0257
2021-05-06,BA,Macaúbas,city,1856,16,True,50161,2919801,3700.08572,0.0086
2021-05-06,BA,Macururé,city,188,4,True,7787,2919900,2414.28021,0.0213
2021-05-06,BA,Madre de Deus,city,2197,31,True,21432,2919926,10251.0265,0.0141
2021-05-06,BA,Maetinga,city,200,5,True,2764,2919959,7235.89001,0.025
2021-05-06,BA,Maiquinique,city,720,9,True,10206,2920007,7054.67372,0.0125
2021-05-06,BA,Mairi,city,983,11,True,18602,2920106,5284.37802,0.0112
2021-05-06,BA,Malhada,city,333,18,True,16861,2920205,1974.97183,0.0541
2021-05-06,BA,Malhada de Pedras,city,237,9,True,8359,2920304,2835.26738,0.038
2021-05-06,BA,Manoel Vitorino,city,873,22,True,13087,2920403,6670.74196,0.0252
2021-05-06,BA,Mansidão,city,153,2,True,13734,2920452,1114.02359,0.0131
2021-05-06,BA,Maracás,city,2557,47,True,20393,2920502,12538.61619,0.0184
2021-05-06,BA,Maragogipe,city,1730,36,True,44793,2920601,3862.21061,0.0208
2021-05-06,BA,Maraú,city,1338,14,True,20617,2920700,6489.78998,0.0105
2021-05-06,BA,Marcionílio Souza,city,384,7,True,10380,2920809,3699.42197,0.0182
2021-05-06,BA,Mascote,city,706,17,True,13717,2920908,5146.89801,0.0241
2021-05-06,BA,Mata de São João,city,3498,46,True,47126,2921005,7422.65416,0.0132
2021-05-06,BA,Matina,city,191,2,True,12283,2921054,1554.99471,0.0105
2021-05-06,BA,Medeiros Neto,city,2021,43,True,22716,2921104,8896.81282,0.0213
2021-05-06,BA,Miguel Calmon,city,1883,17,True,25894,2921203,7271.95489,0.009
2021-05-06,BA,Milagres,city,344,3,True,10893,2921302,3157.99137,0.0087
2021-05-06,BA,Mirangaba,city,449,8,True,18474,2921401,2430.44278,0.0178
2021-05-06,BA,Mirante,city,352,6,True,8447,2921450,4167.15994,0.017
2021-05-06,BA,Monte Santo,city,882,29,True,49278,2921500,1789.84537,0.0329
2021-05-06,BA,Morpará,city,172,7,True,8497,2921609,2024.24385,0.0407
2021-05-06,BA,Morro do Chapéu,city,1969,19,True,35440,2921708,5555.86907,0.0096
